award_id,agency,detailed_status,grantee_organization,grantee_state,grantee_city,grantee_org_type,usasp_award_id,usasp_recipient_name,uei,parent_uei,parent_name,business_categories,usasp_address,usasp_city,usasp_state,usasp_country,usasp_zip5,usasp_county,usasp_congressional,usasp_pop_end,ein,bmf_name,bmf_city,bmf_zip5,ntee,bmf_revenue,match_tier,match_name_score,match_geo_score,match_method
NH23IP922591,cdc,Terminated,DEPARTMENT OF HEALTH,AS,PAGO PAGO,Health Department,ASST_NON_NH23IP922591_075,DEPARTMENT OF HEALTH,JWV8MLNBAGC9,JWV8MLNBAGC9,DEPARTMENT OF HEALTH,Government|U.S. Regional/State Government,ONE FAGAALU ROAD,PAGO PAGO,AS,USA,96799,WESTERN,98,2025-06-30,,,,,,,GOV,0,0,government-entity
NH23IP922592,cdc,Terminated,STATE OF ALASKA DEPARTMENT OF HEALTH,AK,JUNEAU,Other Social Services Organization,ASST_NON_NH23IP922592_075,STATE OF ALASKA DEPARTMENT OF HEALTH,LNQNF7PKBV13,,,Government|U.S. Regional/State Government,350 MAIN ST # 214,JUNEAU,AK,USA,99801,JUNEAU,00,2025-06-30,,,,,,,GOV,0,0,government-entity
NH23IP922593,cdc,Terminated,FSM DEPARATMENT OF HEALTH AND SOCIAL AFFAIRS,FM,Pohnpei,Health Department,ASST_NON_NH23IP922593_075,FSM DEPARATMENT OF HEALTH AND SOCIAL AFFAIRS,SPWNPA2VM2Z5,,,Government|U.S. Regional/State Government,MOGITHIN BUILDING PALIKIR STATION,POHNPEI,FM,USA,96941,,99,2025-06-30,,,,,,,GOV,0,0,government-entity
NH23IP922595,cdc,Terminated,NEW HAMPSHIRE DEPARTMENT OF HEALTH & HUMAN SERVICES,NH,CONCORD,Health Department,ASST_NON_NH23IP922595_075,NEW HAMPSHIRE DEPARTMENT OF HEALTH & HUMAN SERVICES,LA2HR1U97VC6,,,Government|U.S. Regional/State Government,129 PLEASANT ST,CONCORD,NH,USA,03301,MERRIMACK,02,2025-06-30,,,,,,,GOV,0,0,government-entity
NH23IP922597,cdc,Terminated,CITY OF HOUSTON,TX,HOUSTON,Health Department,ASST_NON_NH23IP922597_075,CITY OF HOUSTON,GULQZBMP2SR3,,CITY OF HOUSTON,Government|U.S. Regional/State Government,8000 N STADIUM DR,HOUSTON,TX,USA,77054,HARRIS,09,2025-06-30,,,,,,,GOV,0,0,government-entity
NH23IP922601,cdc,Terminated,SOUTH CAROLINA DEPARTMENT OF PUBLIC HEALTH,SC,Cayce,Health Department,ASST_NON_NH23IP922601_075,SOUTH CAROLINA DEPARTMENT OF PUBLIC HEALTH,JNZSNC4MUMS7,,,Government|U.S. Regional/State Government,400 OTARRE PKWY,CAYCE,SC,USA,29033,LEXINGTON,02,2025-06-30,,,,,,,GOV,0,0,government-entity
NH23IP922605,cdc,Terminated,MISSISSIPPI STATE DEPARTMENT OF HEALTH,MS,JACKSON,Health Department,ASST_NON_NH23IP922605_075,MISSISSIPPI STATE DEPARTMENT OF HEALTH,GHELM9ULN8A1,,,Government|U.S. Regional/State Government,570 E WOODROW WILSON AVE,JACKSON,MS,USA,39216,HINDS,02,2025-06-30,,,,,,,GOV,0,0,government-entity
NH23IP922606,cdc,Terminated,MISSOURI DEPARTMENT OF HEALTH & SENIOR SERVICES,MO,JEFFERSON CITY,Health Department,ASST_NON_NH23IP922606_075,MISSOURI DEPARTMENT OF HEALTH & SENIOR SERVICES,UETLXV8NG8F4,,,Government|U.S. Regional/State Government,920 WILDWOOD DR,JEFFERSON CITY,MO,USA,65109,COLE,03,2025-09-07,,,,,,,GOV,0,0,government-entity
NH23IP922607,cdc,Terminated,FLORIDA DEPARTMENT OF HEALTH,FL,TALLAHASSEE,Health Department,ASST_NON_NH23IP922607_075,FLORIDA DEPARTMENT OF HEALTH,L924BA1SEN75,L924BA1SEN75,FLORIDA DEPARTMENT OF HEALTH,Government|U.S. Regional/State Government,4052 BALD CYPRESS WAY,TALLAHASSEE,FL,USA,32399,LEON,02,2025-06-30,,,,,,,GOV,0,0,government-entity
NH23IP922608,cdc,Terminated,Puerto Rico Department of Health,PR,SAN JUAN,Health Department,ASST_NON_NH23IP922608_075,PUERTO RICO DEPARTMENT OF HEALTH,NMLEHM4JTN15,,,Government|U.S. Regional/State Government,"EDIFICIO A, ANTIGUO HOSPITAL PSIQUISTRIA, CALLE PERIFERAL, BO. MONACILLOS",SAN JUAN,PR,USA,00935,SAN JUAN,98,2025-06-30,,,,,,,GOV,0,0,government-entity
NH23IP922610,cdc,Terminated,COMMONWEALTH OF VIRGINIA STATE BOARD OF HEALTH,VA,RICHMOND,Health Department,ASST_NON_NH23IP922610_075,COMMONWEALTH OF VIRGINIA STATE BOARD OF HEALTH,WG23DWXFNL81,,,Government|U.S. Regional/State Government,109 GOVERNOR STREET 12TH FLOOR,RICHMOND,VA,USA,23219,RICHMOND (CITY),04,2025-06-30,,,,,,,GOV,0,0,government-entity
NH23IP922615,cdc,Terminated,HUMAN SERVICES VERMONT AGENCY OF,VT,WATERBURY,Welfare Department,ASST_NON_NH23IP922615_075,HUMAN SERVICES VERMONT AGENCY OF,YLQARK22FMQ1,LALMDNWSYKT1,VERMONT DEPARTMENT OF PUBLIC SAFETY,Government|U.S. Regional/State Government,280 STATE DR,WATERBURY,VT,USA,05671,WASHINGTON,00,2025-06-30,,,,,,,GOV,0,0,government-entity
NH23IP922616,cdc,Terminated,DEPARTMENT OF STATE HEALTH SERVICES,TX,AUSTIN,Health Department,ASST_NON_NH23IP922616_075,DEPARTMENT OF STATE HEALTH SERVICES,NFHJD7V9MGN3,,,Government|U.S. Regional/State Government,1100 W 49TH ST,AUSTIN,TX,USA,78756,TRAVIS,37,2025-09-01,,,,,,,GOV,0,0,government-entity
NH23IP922617,cdc,Terminated,TENNESSEE DEPARTMENT OF HEALTH,TN,NASHVILLE,Health Department,ASST_NON_NH23IP922617_075,TENNESSEE DEPARTMENT OF HEALTH,EA5JN3P55GR1,,,Government|U.S. Regional/State Government,710 JAMES ROBERTSON PKWY,NASHVILLE,TN,USA,37243,DAVIDSON,07,2025-09-01,,,,,,,GOV,0,0,government-entity
NH23IP922621,cdc,Terminated,"HEALTH, LOUISIANA DEPARTMENT OF",LA,NEW ORLEANS,Health Department,ASST_NON_NH23IP922621_075,"HEALTH, LOUISIANA DEPARTMENT OF",L2GPNJZBM283,,,Government|U.S. Regional/State Government,"1450 POYDRAS ST, STE 1652",NEW ORLEANS,LA,USA,70112,ORLEANS,02,2025-06-30,,,,,,,GOV,0,0,government-entity
NH23IP922622,cdc,Terminated,IOWA DEPARTMENT OF PUBLIC HEALTH,IA,DES MOINES,Health Department,ASST_NON_NH23IP922622_075,IOWA DEPARTMENT OF PUBLIC HEALTH,S47QLSY37VS1,DGWJPMN2QD69,STATE OF IOWA,Government|U.S. Regional/State Government,321 E 12TH ST,DES MOINES,IA,USA,50319,POLK,03,2025-06-30,,,,,,,GOV,0,0,government-entity
NH23IP922623,cdc,Terminated,NORTH DAKOTA DEPARTMENT OF HEALTH AND HUMAN SERVICES,ND,BISMARCK,Health Department,ASST_NON_NH23IP922623_075,NORTH DAKOTA DEPARTMENT OF HEALTH AND HUMAN SERVICES,U4BCQ8P144P6,,,Government|U.S. Regional/State Government,600 E BOULEVARD AVE DEPT 301,BISMARCK,ND,USA,58505,BURLEIGH,00,2025-06-30,,,,,,,GOV,0,0,government-entity
NH23IP922627,cdc,Terminated,KANSAS DEPARTMENT OF HEALTH & ENVIRONMENT,KS,TOPEKA,Health Department,ASST_NON_NH23IP922627_075,KANSAS DEPARTMENT OF HEALTH & ENVIRONMENT,CGSTLVM57LM5,,,Government|U.S. Regional/State Government,1000 SW JACKSON ST STE 570,TOPEKA,KS,USA,66612,SHAWNEE,02,2025-06-30,,,,,,,GOV,0,0,government-entity
NH23IP922630,cdc,Terminated,OHIO DEPARTMENT OF HEALTH,OH,COLUMBUS,Health Department,ASST_NON_NH23IP922630_075,OHIO DEPARTMENT OF HEALTH,CLN8VY9APLQ5,,,Government|U.S. Regional/State Government,246 N HIGH ST,COLUMBUS,OH,USA,43215,FRANKLIN,15,2025-06-30,,,,,,,GOV,0,0,government-entity
NH23IP922631,cdc,Terminated,INDIANA DEPARTMENT OF HEALTH,IN,INDIANAPOLIS,Health Department,ASST_NON_NH23IP922631_075,INDIANA DEPARTMENT OF HEALTH,GXFMGZLP95D9,,,Government|U.S. Regional/State Government,2 N MERIDIAN ST,INDIANAPOLIS,IN,USA,46204,MARION,07,2025-06-30,,,,,,,GOV,0,0,government-entity
NH23IP922633,cdc,Terminated,IDAHO DEPARTMENT OF HEALTH & WELFARE,ID,BOISE,Health Department,ASST_NON_NH23IP922633_075,IDAHO DEPARTMENT OF HEALTH & WELFARE,WP92EVJB9HF9,,,Government|U.S. Regional/State Government,450 W STATE ST FL 10,BOISE,ID,USA,83702,ADA,02,2025-06-30,,,,,,,GOV,0,0,government-entity
NH23IP922638,cdc,Terminated,DEPARTMENT OF PUBLIC HEALTH AND SOCIAL SERVICES,GU,MANGILAO,Other Health Organization,ASST_NON_NH23IP922638_075,DEPARTMENT OF PUBLIC HEALTH AND SOCIAL SERVICES,QM41LQWVXCK8,,,Government|U.S. Regional/State Government,123 CHALAN KARETA,BARRIGADA,GU,USA,96913,GUAM,98,2025-06-30,,,,,,,GOV,0,0,government-entity
NH23IP922641,cdc,Terminated,"NATIONAL URBAN LEAGUE, INC.",NY,NEW YORK,Other Social Services Organization,ASST_NON_NH23IP922641_075,"NATIONAL URBAN LEAGUE, INC.",VD9ST5ZPM5P4,VD9ST5ZPM5P4,"NATIONAL URBAN LEAGUE, INC.",Nonprofit Organization,80 PINE ST FL 9,NEW YORK,NY,USA,10005,NEW YORK,10,2026-01-31,131840489,NATIONAL URBAN LEAGUE INC,NEW YORK,10027,P220,87105001,YES,1.0,0.5,exact-name+geo
NH23IP922643,cdc,Terminated,UNIDOSUS,DC,WASHINGTON,Other Social Services Organization,ASST_NON_NH23IP922643_075,UNIDOSUS,NLL9NNL3HAB3,,UNIDOSUS,Nonprofit Organization,1126 16TH ST NW STE 600,WASHINGTON,DC,USA,20036,DISTRICT OF COLUMBIA,98,2026-01-31,860212873,UNIDOSUS,WASHINGTON,20036,Z99,75868446,YES,1.0,1.5,exact-name+geo
NH23IP922644,cdc,Terminated,NORTHWEST PORTLAND AREA INDIAN HEALTH BOARD,OR,Portland,Health Department,ASST_NON_NH23IP922644_075,NORTHWEST PORTLAND AREA INDIAN HEALTH BOARD,ZNHWRF8EAJJ9,,,Nonprofit Organization,920 NW 17TH AVE,PORTLAND,OR,USA,97209,MULTNOMAH,01,2026-01-31,930718154,NORTHWEST PORTLAND AREA INDIAN HEALTH BOARD,PORTLAND,97209,E70Z,38852420,YES,1.0,1.5,exact-name+geo
NH23IP922655,cdc,Terminated,"POST-ACUTE AND LONG-TERM CARE MEDICAL ASSOCIATION, INC.",MD,Columbia,"Supplier Organizations ( Service, Supplies, Material and Equipment )",ASST_NON_NH23IP922655_075,"POST-ACUTE AND LONG-TERM CARE MEDICAL ASSOCIATION, INC.",XKFSELF8BLX6,,,Nonprofit Organization,9891 BROKEN LAND PKWY STE 101,COLUMBIA,MD,USA,21046,HOWARD,03,2026-09-29,521950426,POST ACUTE AND LONG TERM CARE MEDICAL ASSOCIATION INC,COLUMBIA,21046,,5881386,YES,1.0,1.5,exact-name+geo
NH23IP922656,cdc,Terminated,COUNCIL OF MEDICAL SPECIA,IL,CHICAGO,Other Health Organization,ASST_NON_NH23IP922656_075,COUNCIL OF MEDICAL SPECIA,Q3PPBQVCKLH1,,,Nonprofit Organization,633 N SAINT CLAIR ST,CHICAGO,IL,USA,60611,COOK,07,2026-09-29,362868605,COUNCIL OF MEDICAL SPECIALTY SOCIETIES,SCHAUMBURG,60173,B54C,13836018,MAYBE,0.926,0.0,name+geo
NH75OT000001,cdc,Terminated,STATE OF GEORGIA DEPARTMENT OF PUBLIC HEALTH,GA,ATLANTA,Health Department,ASST_NON_NH75OT000001_075,STATE OF GEORGIA DEPARTMENT OF PUBLIC HEALTH,GUT1BFELPFJ1,,,Government|U.S. Regional/State Government,"200 PIEDMONT AVENUE, SE WEST TOWER",ATLANTA,GA,USA,30334,FULTON,05,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000012,cdc,Terminated,KCMO HEALTH DEPT,MO,KANSAS CITY,Health Department,ASST_NON_NH75OT000012_075,KCMO HEALTH DEPT,UW7DM68M5KF4,UW7DM68M5KF4,KCMO HEALTH DEPT,Government|U.S. Local Government,2400 TROOST AVE,KANSAS CITY,MO,USA,64108,JACKSON,05,2025-08-02,,,,,,,GOV,0,0,government-entity
NH75OT000014,cdc,Terminated,MINISTRY OF HEALTH IN THE REPU BLIC OF THE MARSHALL ISLANDS,MH,MAJURO,Health Department,ASST_NON_NH75OT000014_075,MINISTRY OF HEALTH IN THE REPU BLIC OF THE MARSHALL ISLANDS,SD96AMWETGC8,,,Government|U.S. Local Government,DELAP IN CAPITAL CITY OF M,MAJURO,MH,USA,96960,,99,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000022,cdc,Terminated,COMMONWEALTH HEALTHCARE CORPORATION,MP,SAIPAN,Health Department,ASST_NON_NH75OT000022_075,COMMONWEALTH HEALTHCARE CORPORATION,J9ANMNJ3QJM6,,,Government|U.S. Regional/State Government,1178 HINEMLU' ST,SAIPAN,MP,USA,96950,SAIPAN,98,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000026,cdc,Terminated,HARRIS COUNTY,TX,HOUSTON,Health Department,ASST_NON_NH75OT000026_075,HARRIS COUNTY,JFMKAENLGN81,JFMKAENLGN81,HARRIS COUNTY,Government|U.S. Local Government,201 CAROLINE ST,HOUSTON,TX,USA,77002,HARRIS,18,2026-06-23,,,,,,,GOV,0,0,government-entity
NH75OT000027,cdc,Terminated,MISSOURI DEPARTMENT OF HEALTH & SENIOR SERVICES,MO,JEFFERSON CITY,Health Department,ASST_NON_NH75OT000027_075,MISSOURI DEPARTMENT OF HEALTH & SENIOR SERVICES,UETLXV8NG8F4,,,Government|U.S. Regional/State Government,920 WILDWOOD DR,JEFFERSON CITY,MO,USA,65109,COLE,03,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000031,cdc,Terminated,NEW HAMPSHIRE DEPARTMENT OF HEALTH & HUMAN SERVICES,NH,CONCORD,Welfare Department,ASST_NON_NH75OT000031_075,NEW HAMPSHIRE DEPARTMENT OF HEALTH & HUMAN SERVICES,LA2HR1U97VC6,,,Government|U.S. Regional/State Government,129 PLEASANT ST,CONCORD,NH,USA,03301,MERRIMACK,02,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000034,cdc,Terminated,HUMAN SERVICES VERMONT AGENCY OF,VT,WATERBURY,Welfare Department,ASST_NON_NH75OT000034_075,HUMAN SERVICES VERMONT AGENCY OF,YLQARK22FMQ1,LALMDNWSYKT1,VERMONT DEPARTMENT OF PUBLIC SAFETY,Government|U.S. Regional/State Government,280 STATE DR,WATERBURY,VT,USA,05671,WASHINGTON,00,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000041,cdc,Terminated,SOUTH DAKOTA DEPARTMENT OF HEALTH,SD,PIERRE,Health Department,ASST_NON_NH75OT000041_075,SOUTH DAKOTA DEPARTMENT OF HEALTH,J84PKUEWQ6Y5,UB23ZUH97ET3,STATE OF SOUTH DAKOTA-DIVISION OF OASI,Government|U.S. Regional/State Government,600 E CAPITOL AVE,PIERRE,SD,USA,57501,HUGHES,00,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000045,cdc,Terminated,DEPARTMENT OF STATE HEALTH SERVICES,TX,AUSTIN,Health Department,ASST_NON_NH75OT000045_075,DEPARTMENT OF STATE HEALTH SERVICES,NFHJD7V9MGN3,,,Government|U.S. Regional/State Government,1100 W 49TH ST,AUSTIN,TX,USA,78756,TRAVIS,37,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000046,cdc,Terminated,"HEALTH, VIRGINIA DEPARTMENT OF",VA,VIRGINIA BEACH,Health Department,ASST_NON_NH75OT000046_075,"HEALTH, VIRGINIA DEPARTMENT OF",EH88YKHAKL84,,,Government|U.S. Local Government,4452 CORPORATION LN,VIRGINIA BEACH,VA,USA,23462,VIRGINIA BEACH (CITY),02,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000047,cdc,Terminated,COUNTY OF TULSA,OK,TULSA,Health Department,ASST_NON_NH75OT000047_075,COUNTY OF TULSA,NZLLEUA9G6K5,,COUNTY OF TULSA,Government|U.S. Local Government,5051 S 129TH EAST AVE,TULSA,OK,USA,74134,TULSA,01,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000052,cdc,Terminated,STATE OF ALASKA DEPARTMENT OF HEALTH,AK,JUNEAU,Health Department,ASST_NON_NH75OT000052_075,STATE OF ALASKA DEPARTMENT OF HEALTH,LNQNF7PKBV13,,,Government|U.S. Regional/State Government,350 MAIN ST # 214,JUNEAU,AK,USA,99801,JUNEAU,00,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000053,cdc,Terminated,City of El Paso,TX,EL PASO,Health Department,ASST_NON_NH75OT000053_075,CITY OF EL PASO,KLZGKXNFVTL4,,CITY OF EL PASO,Government|U.S. Local Government,300 N CAMPBELL ST,EL PASO,TX,USA,79901,EL PASO,16,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000054,cdc,Terminated,TARRANT COUNTY,TX,FORT WORTH,Health Department,ASST_NON_NH75OT000054_075,TARRANT COUNTY,DBH1UNN8U5J3,,,Government|U.S. Local Government,100 E WEATHERFORD ST,FORT WORTH,TX,USA,76196,TARRANT,12,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000055,cdc,Terminated,FLORIDA DEPARTMENT OF HEALTH,FL,TALLAHASSEE,Health Department,ASST_NON_NH75OT000055_075,FLORIDA DEPARTMENT OF HEALTH,L924BA1SEN75,L924BA1SEN75,FLORIDA DEPARTMENT OF HEALTH,Government|U.S. Local Government,4052 BALD CYPRESS WAY,TALLAHASSEE,FL,USA,32399,LEON,02,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000059,cdc,Terminated,UTAH DEPARTMENT OF HEALTH AND HUMAN SERVICES,UT,SALT LAKE CITY,Health Department,ASST_NON_NH75OT000059_075,UTAH DEPARTMENT OF HEALTH AND HUMAN SERVICES,C172TQML5G99,,,Government|U.S. Regional/State Government,195 N 1950 W,SALT LAKE CITY,UT,USA,84116,SALT LAKE,02,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000061,cdc,Terminated,ARKANSAS DEPARTMENT OF HEALTH,AR,LITTLE ROCK,Health Department,ASST_NON_NH75OT000061_075,ARKANSAS DEPARTMENT OF HEALTH,SYB9UJV328L9,,,Government|U.S. Regional/State Government,4815 W MARKHAM ST,LITTLE ROCK,AR,USA,72205,PULASKI,02,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000062,cdc,Terminated,FLORIDA DEPARTMENT OF HEALTH,FL,TALLAHASSEE,Health Department,ASST_NON_NH75OT000062_075,FLORIDA DEPARTMENT OF HEALTH,L924BA1SEN75,L924BA1SEN75,FLORIDA DEPARTMENT OF HEALTH,Government|U.S. Regional/State Government,4052 BALD CYPRESS WAY,TALLAHASSEE,FL,USA,32399,LEON,02,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000068,cdc,Terminated,IOWA DEPARTMENT OF PUBLIC HEALTH,IA,DES MOINES,Health Department,ASST_NON_NH75OT000068_075,IOWA DEPARTMENT OF PUBLIC HEALTH,S47QLSY37VS1,DGWJPMN2QD69,STATE OF IOWA,Government|U.S. Regional/State Government,321 E 12TH ST,DES MOINES,IA,USA,50319,POLK,03,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000070,cdc,Terminated,OHIO DEPARTMENT OF HEALTH,OH,COLUMBUS,Health Department,ASST_NON_NH75OT000070_075,OHIO DEPARTMENT OF HEALTH,CLN8VY9APLQ5,,,Government|U.S. Regional/State Government,246 N HIGH ST,COLUMBUS,OH,USA,43215,FRANKLIN,15,2025-09-01,,,,,,,GOV,0,0,government-entity
NH75OT000071,cdc,Terminated,CITY OF HOUSTON,TX,HOUSTON,Health Department,ASST_NON_NH75OT000071_075,CITY OF HOUSTON,GULQZBMP2SR3,,CITY OF HOUSTON,Government|U.S. Local Government,8000 N STADIUM DR,HOUSTON,TX,USA,77054,HARRIS,09,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000072,cdc,Terminated,KANSAS DEPARTMENT OF HEALTH & ENVIRONMENT,KS,TOPEKA,Health Department,ASST_NON_NH75OT000072_075,KANSAS DEPARTMENT OF HEALTH & ENVIRONMENT,CGSTLVM57LM5,,,Government|U.S. Regional/State Government,1000 SW JACKSON ST STE 570,TOPEKA,KS,USA,66612,SHAWNEE,02,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000073,cdc,Terminated,INDIANA DEPARTMENT OF HEALTH,IN,INDIANAPOLIS,Health Department,ASST_NON_NH75OT000073_075,INDIANA DEPARTMENT OF HEALTH,GXFMGZLP95D9,,,Government|U.S. Regional/State Government,2 N MERIDIAN ST,INDIANAPOLIS,IN,USA,46204,MARION,07,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000076,cdc,Terminated,"HEALTH, LOUISIANA DEPARTMENT OF",LA,NEW ORLEANS,Health Department,ASST_NON_NH75OT000076_075,"HEALTH, LOUISIANA DEPARTMENT OF",L2GPNJZBM283,,,Government|U.S. Regional/State Government,"1450 POYDRAS ST, STE 1652",NEW ORLEANS,LA,USA,70112,ORLEANS,02,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000080,cdc,Terminated,STATE OF MT DEPT HEALTH AND HUMAN SERVICES,MT,HELENA,Health Department,ASST_NON_NH75OT000080_075,STATE OF MONTANA DEPARTMENT OF HEALTH AND HUMAN SERVICES,TR3DAXR9MCN8,TR3DAXR9MCN8,STATE OF MONTANA DEPARTMENT OF HEALTH AND HUMAN SERVICES,Government|U.S. Regional/State Government,2401 COLONIAL DR,HELENA,MT,USA,59601,LEWIS AND CLARK,02,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000081,cdc,Terminated,DALLAS COUNTY TEXAS,TX,DALLAS,Other Health Organization,ASST_NON_NH75OT000081_075,DALLAS COUNTY TEXAS,ER74JB3UL5E9,,COUNTY OF DALLAS,Government|U.S. Local Government,500 ELM STREET,DALLAS,TX,USA,75202,DALLAS,30,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000083,cdc,Terminated,CITY OF SAN ANTONIO,TX,SAN ANTONIO,Other Health Organization,ASST_NON_NH75OT000083_075,CITY OF SAN ANTONIO,LC5QCFLLCDJ4,,CITY OF SAN ANTONIO,Government|U.S. Local Government,100 W HOUSTON ST FL 8,SAN ANTONIO,TX,USA,78205,BEXAR,35,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000085,cdc,Terminated,Puerto Rico Department of Health,PR,SAN JUAN,Other Health Organization,ASST_NON_NH75OT000085_075,PUERTO RICO DEPARTMENT OF HEALTH,NMLEHM4JTN15,,,Government|U.S. Regional/State Government,"EDIFICIO A, ANTIGUO HOSPITAL PSIQUISTRIA, CALLE PERIFERAL, BO. MONACILLOS",SAN JUAN,PR,USA,00935,SAN JUAN,98,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000086,cdc,Terminated,DEPARTMENT OF PUBLIC HEALTH AND SOCIAL SERVICES,GU,MANGILAO,Other Health Organization,ASST_NON_NH75OT000086_075,DEPARTMENT OF PUBLIC HEALTH AND SOCIAL SERVICES,QM41LQWVXCK8,,,Government|U.S. Regional/State Government,123 CHALAN KARETA,BARRIGADA,GU,USA,96913,GUAM,98,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000089,cdc,Terminated,MISSISSIPPI STATE DEPARTMENT OF HEALTH,MS,JACKSON,Health Department,ASST_NON_NH75OT000089_075,MISSISSIPPI STATE DEPARTMENT OF HEALTH,GHELM9ULN8A1,,,Government|U.S. Regional/State Government,570 E WOODROW WILSON AVE,JACKSON,MS,USA,39216,HINDS,02,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000090,cdc,Terminated,SHELBY COUNTY GOVERNMENT,TN,MEMPHIS,Other Social Services Organization,ASST_NON_NH75OT000090_075,SHELBY COUNTY GOVERNMENT,F663H7K72GR4,,,Government|U.S. Local Government,160 N MAIN ST STE 800,MEMPHIS,TN,USA,38103,SHELBY,09,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000093,cdc,Terminated,NEBRASKA DEPARTMENT OF HEALTH & HUMAN SERVICES,NE,LINCOLN,Planning & Administrative Organizations,ASST_NON_NH75OT000093_075,NEBRASKA DEPARTMENT OF HEALTH & HUMAN SERVICES,HKQDEXRXGKL1,,,Government|U.S. Regional/State Government,301 CENTENNIAL MALL S,LINCOLN,NE,USA,68508,LANCASTER,01,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000095,cdc,Terminated,NORTH DAKOTA DEPARTMENT OF HEALTH AND HUMAN SERVICES,ND,BISMARCK,Health Department,ASST_NON_NH75OT000095_075,NORTH DAKOTA DEPARTMENT OF HEALTH AND HUMAN SERVICES,U4BCQ8P144P6,,,Government|U.S. Regional/State Government,600 E BOULEVARD AVE DEPT 301,BISMARCK,ND,USA,58505,BURLEIGH,00,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000097,cdc,Terminated,OKLAHOMA STATE DEPARTMENT OF HEALTH,OK,OKLAHOMA CITY,Health Department,ASST_NON_NH75OT000097_075,OKLAHOMA STATE DEPARTMENT OF HEALTH,LFU8Z8MPLTG3,LQJLVUN9FHE3,OKLAHOMA DEPARTMENT OF CORRECTIONS,Government|U.S. Regional/State Government,123 ROBERT S KERR AVE,OKLAHOMA CITY,OK,USA,73102,OKLAHOMA,05,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000099,cdc,Terminated,SOUTH CAROLINA DEPARTMENT OF PUBLIC HEALTH,SC,Cayce,Health Department,ASST_NON_NH75OT000099_075,SOUTH CAROLINA DEPARTMENT OF PUBLIC HEALTH,JNZSNC4MUMS7,,,Government|U.S. Regional/State Government,400 OTARRE PKWY,CAYCE,SC,USA,29033,LEXINGTON,02,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000100,cdc,Terminated,TENNESSEE DEPARTMENT OF HEALTH,TN,NASHVILLE,Health Department,ASST_NON_NH75OT000100_075,TENNESSEE DEPARTMENT OF HEALTH,EA5JN3P55GR1,,,Government|U.S. Regional/State Government,710 JAMES ROBERTSON PKWY,NASHVILLE,TN,USA,37243,DAVIDSON,07,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000101,cdc,Terminated,COMMONWEALTH OF VIRGINIA STATE BOARD OF HEALTH,VA,RICHMOND,Health Department,ASST_NON_NH75OT000101_075,COMMONWEALTH OF VIRGINIA STATE BOARD OF HEALTH,ESLDKEF3Z6V1,,,Government|U.S. Regional/State Government,109 GOVERNOR ST,RICHMOND,VA,USA,23219,RICHMOND (CITY),04,2025-03-24,,,,,,,GOV,0,0,government-entity
NH75OT000102,cdc,Terminated,"Health And Human Resources, West Virginia Department Of",WV,CHARLESTON,Health Department,ASST_NON_NH75OT000102_075,"HEALTH AND HUMAN RESOURCES, WEST VIRGINIA DEPARTMENT OF",YZ2HCE5SELE6,,STATE OF WEST VIRGINIA,Government|U.S. Regional/State Government,350 CAPITOL ST RM 702,CHARLESTON,WV,USA,25301,KANAWHA,01,2025-03-24,,,,,,,GOV,0,0,government-entity
